order_number,sales_channel,warehouse_code,warehouse_branch_code,warehouse_location,store_location,store_id,store_branch_id,customer_id,customer_gender,product_id,product_category,product_type,payment_type,procured_date,procured_date_year,procured_date_month,order_date,order_date_year,order_date_month,ship_date,ship_date_year,ship_date_month,delivery_date,delivery_date_year,delivery_date_month,salesteam_id,salesteam_category,salesteam_name,order_quantity,discount_applied,unit_cost,unit_price,sale_price,profit,holding_cost
17092,In-Store,0,0,null,"Houston, TX",3135,1001,344,Male,7828,222,Food and beverages,Ewallet,2022-01-13,2022,1,2022-01-22,2022,1,2022-01-25,2022,1,2022-01-30,2022,1,7828,15,Team Velocity,5,0.05,472.35,1005.00,954.75,482.40,3
17132,In-Store,0,0,null,"Houston, TX",3136,1001,563,Female,7829,222,Food and beverages,Cash,2022-01-20,2022,1,2022-02-16,2022,2,2022-02-25,2022,2,2022-03-10,2022,3,7829,15,Team Velocity,2,0.10,1152.40,2680.00,2412.00,1259.60,8
17150,In-Store,0,0,null,"Houston, TX",3137,1001,642,Female,7830,222,Food and beverages,Ewallet,2021-02-18,2021,2,2021-02-19,2021,2,2021-02-26,2021,2,2021-03-02,2021,3,7830,15,Team Velocity,7,0.08,873.08,1051.90,973.01,99.93,3
17179,In-Store,0,0,null,"Houston, TX",3138,1001,817,Female,7831,222,Food and beverages,Credit Card,2021-02-26,2021,2,2021-03-05,2021,3,2021-03-12,2021,3,2021-03-20,2021,3,7831,15,Team Velocity,2,0.05,1558.15,2291.40,2176.83,618.68,1
17192,In-Store,0,0,null,"Houston, TX",3139,1001,934,Female,7832,222,Food and beverages,Credit Card,2021-05-13,2021,5,2021-05-16,2021,5,2021-05-22,2021,5,2021-05-31,2021,5,7832,15,Team Velocity,3,0.05,1175.45,1728.60,1642.17,466.72,3
17194,In-Store,0,0,null,"Houston, TX",3140,1001,939,Female,7833,222,Food and beverages,Credit Card,2022-03-24,2022,3,2022-04-03,2022,4,2022-04-09,2022,4,2022-04-15,2022,4,7833,15,Team Velocity,2,0.05,582.23,1058.60,1005.67,423.44,9
17209,In-Store,0,0,null,"Houston, TX",3141,1001,1019,Female,7834,222,Food and beverages,Cash,2021-01-09,2021,1,2021-01-28,2021,1,2021-01-30,2021,1,2021-02-07,2021,2,7834,15,Team Velocity,6,0.08,1183.49,2572.80,2379.84,1196.35,3
17224,In-Store,0,0,null,"Los Angeles, CA",3142,2001,1127,Female,7835,222,Food and beverages,Ewallet,2021-08-18,2021,8,2021-09-04,2021,9,2021-09-12,2021,9,2021-09-20,2021,9,7835,15,Team Velocity,8,0.05,2032.78,2479.00,2355.05,322.27,3
17245,In-Store,0,0,null,"Los Angeles, CA",3143,2001,1243,Female,7836,222,Food and beverages,Cash,2021-02-09,2021,2,2021-02-15,2021,2,2021-02-23,2021,2,2021-02-27,2021,2,7836,15,Team Velocity,4,0.20,611.44,1132.30,905.84,294.40,5
17265,In-Store,0,0,null,"Los Angeles, CA",3144,2001,1388,Female,7837,222,Food and beverages,Credit Card,2022-02-05,2022,2,2022-03-02,2022,3,2022-03-04,2022,3,2022-03-14,2022,3,7837,15,Team Velocity,4,0.15,3444.74,5219.30,4436.41,991.67,4
17267,In-Store,0,0,null,"Los Angeles, CA",3145,2001,1399,Female,7838,222,Food and beverages,Cash,2021-12-01,2021,12,2021-12-15,2021,12,2021-12-18,2021,12,2021-12-23,2021,12,7838,15,Team Velocity,2,0.05,661.96,1018.40,967.48,305.52,1
17296,In-Store,0,0,null,"Los Angeles, CA",3146,2001,1552,Male,7839,222,Food and beverages,Ewallet,2022-01-28,2022,1,2022-02-02,2022,2,2022-02-09,2022,2,2022-02-22,2022,2,7839,15,Team Velocity,8,0.05,1299.06,1882.70,1788.57,489.51,5
17302,In-Store,0,0,null,"Los Angeles, CA",3147,2001,1610,Female,7840,222,Food and beverages,Ewallet,2020-08-20,2020,8,2020-09-12,2020,9,2020-09-13,2020,9,2020-09-23,2020,9,7840,15,Team Velocity,4,0.08,379.89,844.20,780.89,401.00,9
17303,In-Store,0,0,null,"Los Angeles, CA",3148,2001,1617,Female,7841,222,Food and beverages,Cash,2020-10-23,2020,10,2020-10-27,2020,10,2020-10-29,2020,10,2020-11-02,2020,11,7841,15,Team Velocity,4,0.15,1936.84,2653.20,2255.22,318.38,6
17318,In-Store,0,0,null,"Los Angeles, CA",3149,2001,1718,Female,7842,222,Food and beverages,Ewallet,2022-06-08,2022,6,2022-07-02,2022,7,2022-07-07,2022,7,2022-07-21,2022,7,7842,15,Team Velocity,2,0.08,1995.53,3912.80,3619.34,1623.81,10
17342,In-Store,0,0,null,"Los Angeles, CA",3150,2001,1868,Female,7843,222,Food and beverages,Cash,2022-07-15,2022,7,2022-08-05,2022,8,2022-08-08,2022,8,2022-08-11,2022,8,7843,15,Team Velocity,4,0.08,4565.51,5567.70,5150.12,584.61,7
17365,In-Store,0,0,null,"Los Angeles, CA",3151,2001,2029,Female,7844,222,Food and beverages,Credit Card,2020-01-11,2020,1,2020-02-10,2020,2,2020-02-13,2020,2,2020-02-28,2020,2,7844,15,Team Velocity,1,0.30,407.36,1018.40,712.88,305.52,3
17370,In-Store,0,0,null,"Los Angeles, CA",3152,2001,2058,Male,7845,222,Food and beverages,Cash,2022-12-03,2022,12,2022-12-16,2022,12,2022-12-18,2022,12,2022-12-21,2022,12,7845,15,Team Velocity,1,0.08,130.25,241.20,223.11,92.86,2
17377,In-Store,0,0,null,"Los Angeles, CA",3153,2001,2110,Male,7846,222,Food and beverages,Ewallet,2020-12-04,2020,12,2020-12-22,2020,12,2020-12-25,2020,12,2021-01-08,2021,1,7846,15,Team Velocity,5,0.05,452.32,1051.90,999.31,546.99,7
17381,In-Store,0,0,null,"Los Angeles, CA",3154,2001,2136,Male,7847,222,Food and beverages,Credit Card,2020-09-17,2020,9,2020-09-21,2020,9,2020-09-22,2020,9,2020-10-06,2020,10,7847,15,Team Velocity,3,0.08,2567.71,3832.40,3544.97,977.26,2
17396,In-Store,0,0,null,"Seattle, WA",3155,3001,2196,Male,7848,222,Food and beverages,Cash,2020-09-23,2020,9,2020-09-28,2020,9,2020-09-30,2020,9,2020-10-14,2020,10,7848,15,Team Velocity,2,0.15,2334.82,5306.40,4510.44,2175.62,6
17409,In-Store,0,0,null,"Seattle, WA",3156,3001,2278,Male,7849,222,Food and beverages,Credit Card,2022-02-02,2022,2,2022-02-19,2022,2,2022-02-21,2022,2,2022-03-07,2022,3,7849,15,Team Velocity,7,0.08,489.37,1112.20,1028.79,539.42,7
17410,In-Store,0,0,null,"Seattle, WA",3157,3001,2289,Male,7850,222,Food and beverages,Ewallet,2022-04-03,2022,4,2022-04-05,2022,4,2022-04-07,2022,4,2022-04-15,2022,4,7850,15,Team Velocity,6,0.30,600.32,750.40,525.28,-75.04,3
17425,In-Store,0,0,null,"Seattle, WA",3158,3001,2394,Female,7851,222,Food and beverages,Credit Card,2022-01-26,2022,1,2022-02-07,2022,2,2022-02-14,2022,2,2022-02-21,2022,2,7851,15,Team Velocity,3,0.05,810.43,1266.30,1202.99,392.56,5
17439,In-Store,0,0,null,"Seattle, WA",3159,3001,2451,Female,7852,222,Food and beverages,Credit Card,2022-06-22,2022,6,2022-06-30,2022,6,2022-07-09,2022,7,2022-07-15,2022,7,7852,15,Team Velocity,6,0.08,1923.84,3926.20,3631.74,1707.90,1
17493,In-Store,0,0,null,"Seattle, WA",3160,3001,2736,Female,7853,222,Food and beverages,Credit Card,2020-01-29,2020,1,2020-02-03,2020,2,2020-02-08,2020,2,2020-02-17,2020,2,7853,15,Team Velocity,1,0.15,88.64,180.90,153.77,65.13,10
17510,In-Store,0,0,null,"Seattle, WA",3161,3001,2826,Male,7854,222,Food and beverages,Credit Card,2022-11-05,2022,11,2022-11-26,2022,11,2022-12-06,2022,12,2022-12-20,2022,12,7854,15,Team Velocity,3,0.40,4911.90,6217.60,3730.56,-1181.34,3
17516,In-Store,0,0,null,"Seattle, WA",3162,3001,2863,Male,7855,222,Food and beverages,Ewallet,2022-08-22,2022,8,2022-08-24,2022,8,2022-08-28,2022,8,2022-09-04,2022,9,7855,15,Team Velocity,6,0.05,4394.40,5782.10,5493.00,1098.60,3
17543,In-Store,0,0,null,"Seattle, WA",3163,3001,2979,Male,7856,222,Food and beverages,Ewallet,2021-05-26,2021,5,2021-06-06,2021,6,2021-06-10,2021,6,2021-06-24,2021,6,7856,15,Team Velocity,5,0.05,3351.88,5078.60,4824.67,1472.79,5
17560,In-Store,0,0,null,"Seattle, WA",3164,3001,3119,Female,7857,222,Food and beverages,Ewallet,2022-11-26,2022,11,2022-12-01,2022,12,2022-12-10,2022,12,2022-12-21,2022,12,7857,15,Team Velocity,8,0.08,1595.54,2532.60,2342.66,747.12,9
17565,In-Store,0,0,null,"Seattle, WA",3165,3001,3143,Male,7858,222,Food and beverages,Cash,2020-01-18,2020,1,2020-02-14,2020,2,2020-02-16,2020,2,2020-02-23,2020,2,7858,15,Team Velocity,6,0.30,227.80,268.00,187.60,-40.20,5
17583,In-Store,0,0,null,"Seattle, WA",3166,3001,3214,Male,7859,222,Food and beverages,Ewallet,2020-01-25,2020,1,2020-02-13,2020,2,2020-02-23,2020,2,2020-03-01,2020,3,7859,15,Team Velocity,8,0.05,2059.58,3886.00,3691.70,1632.12,2
17585,In-Store,0,0,null,"Seattle, WA",3167,3001,3241,Female,7860,222,Food and beverages,Credit Card,2020-01-18,2020,1,2020-01-22,2020,1,2020-01-23,2020,1,2020-01-26,2020,1,7860,15,Team Velocity,3,0.08,1234.34,1788.90,1654.73,420.39,5
17626,In-Store,0,0,null,"Houston, TX",3168,1001,147,Male,7861,333,Electronic accessories,Ewallet,2022-03-14,2022,3,2022-03-31,2022,3,2022-04-05,2022,4,2022-04-14,2022,4,7861,15,Team Velocity,4,0.05,791.54,1199.30,1139.34,347.80,10
17641,In-Store,0,0,null,"Houston, TX",3169,1001,237,Male,7862,333,Electronic accessories,Cash,2022-11-03,2022,11,2022-11-06,2022,11,2022-11-09,2022,11,2022-11-13,2022,11,7862,15,Team Velocity,7,0.15,588.13,1031.80,877.03,288.90,6
17689,In-Store,0,0,null,"Houston, TX",3170,1001,492,Female,7863,333,Electronic accessories,Cash,2022-03-30,2022,3,2022-04-18,2022,4,2022-04-19,2022,4,2022-04-24,2022,4,7863,15,Team Velocity,8,0.05,1877.74,2318.20,2202.29,324.55,1
17691,In-Store,0,0,null,"Houston, TX",3171,1001,504,Female,7864,333,Electronic accessories,Cash,2022-01-11,2022,1,2022-02-06,2022,2,2022-02-15,2022,2,2022-02-24,2022,2,7864,15,Team Velocity,2,0.08,186.80,227.80,210.72,23.92,5
17710,In-Store,0,0,null,"Houston, TX",3172,1001,659,Male,7865,333,Electronic accessories,Cash,2020-09-04,2020,9,2020-09-10,2020,9,2020-09-15,2020,9,2020-09-20,2020,9,7865,15,Team Velocity,8,0.05,335.13,817.40,776.53,441.40,3
17733,In-Store,0,0,null,"Houston, TX",3173,1001,810,Male,7866,333,Electronic accessories,Cash,2020-02-14,2020,2,2020-02-20,2020,2,2020-03-01,2020,3,2020-03-02,2020,3,7866,15,Team Velocity,4,0.15,694.25,1051.90,894.12,199.87,2
17761,In-Store,0,0,null,"Houston, TX",3174,1001,949,Female,7867,333,Electronic accessories,Cash,2020-04-14,2020,4,2020-05-11,2020,5,2020-05-13,2020,5,2020-05-20,2020,5,7867,15,Team Velocity,7,0.15,4235.87,5165.70,4390.85,154.98,7
17764,In-Store,0,0,null,"Houston, TX",3175,1001,958,Female,7868,333,Electronic accessories,Cash,2022-09-20,2022,9,2022-10-12,2022,10,2022-10-17,2022,10,2022-10-21,2022,10,7868,15,Team Velocity,1,0.08,116.31,207.70,192.12,75.81,4
17786,In-Store,0,0,null,"Los Angeles, CA",3176,2001,1108,Female,7869,333,Electronic accessories,Cash,2022-02-21,2022,2,2022-03-18,2022,3,2022-03-22,2022,3,2022-04-04,2022,4,7869,15,Team Velocity,7,0.08,742.09,1045.20,966.81,224.72,10
17817,In-Store,0,0,null,"Los Angeles, CA",3177,2001,1268,Male,7870,333,Electronic accessories,Credit Card,2022-02-08,2022,2,2022-02-16,2022,2,2022-02-17,2022,2,2022-02-18,2022,2,7870,15,Team Velocity,2,0.10,3014.33,5480.60,4932.54,1918.21,2
17818,In-Store,0,0,null,"Los Angeles, CA",3178,2001,1272,Female,7871,333,Electronic accessories,Credit Card,2021-11-04,2021,11,2021-11-06,2021,11,2021-11-09,2021,11,2021-11-11,2021,11,7871,15,Team Velocity,1,0.10,4332.02,5219.30,4697.37,365.35,7
17820,In-Store,0,0,null,"Los Angeles, CA",3179,2001,1280,Male,7872,333,Electronic accessories,Cash,2020-06-21,2020,6,2020-06-24,2020,6,2020-06-27,2020,6,2020-07-01,2020,7,7872,15,Team Velocity,4,0.15,3360.05,3953.00,3360.05,0.00,3
17824,In-Store,0,0,null,"Los Angeles, CA",3180,2001,1303,Female,7873,333,Electronic accessories,Credit Card,2021-04-18,2021,4,2021-04-21,2021,4,2021-04-26,2021,4,2021-05-04,2021,5,7873,15,Team Velocity,4,0.05,4963.36,6204.20,5893.99,930.63,6
17835,In-Store,0,0,null,"Los Angeles, CA",3181,2001,1361,Female,7874,333,Electronic accessories,Ewallet,2020-02-29,2020,2,2020-03-07,2020,3,2020-03-11,2020,3,2020-03-15,2020,3,7874,15,Team Velocity,5,0.05,3103.44,5172.40,4913.78,1810.34,10
17856,In-Store,0,0,null,"Los Angeles, CA",3182,2001,1474,Female,7875,333,Electronic accessories,Credit Card,2022-06-19,2022,6,2022-06-26,2022,6,2022-07-06,2022,7,2022-07-09,2022,7,7875,15,Team Velocity,7,0.05,2728.17,5567.70,5289.32,2561.15,9
17903,In-Store,0,0,null,"Los Angeles, CA",3183,2001,1778,Female,7876,333,Electronic accessories,Credit Card,2022-04-02,2022,4,2022-04-11,2022,4,2022-04-14,2022,4,2022-04-21,2022,4,7876,15,Team Velocity,2,0.15,1072.00,1675.00,1423.75,351.75,8
17905,In-Store,0,0,null,"Los Angeles, CA",3184,2001,1786,Male,7877,333,Electronic accessories,Credit Card,2021-08-03,2021,8,2021-08-15,2021,8,2021-08-21,2021,8,2021-08-28,2021,8,7877,15,Team Velocity,8,0.08,497.41,857.60,793.28,295.87,3
17918,In-Store,0,0,null,"Los Angeles, CA",3185,2001,1853,Male,7878,333,Electronic accessories,Ewallet,2020-07-02,2020,7,2020-07-24,2020,7,2020-07-28,2020,7,2020-08-05,2020,8,7878,15,Team Velocity,4,0.30,2211.20,3879.30,2715.51,504.31,4
17921,In-Store,0,0,null,"Los Angeles, CA",3186,2001,1867,Male,7879,333,Electronic accessories,Ewallet,2020-10-29,2020,10,2020-10-30,2020,10,2020-11-04,2020,11,2020-11-13,2020,11,7879,15,Team Velocity,7,0.15,462.90,944.70,803.00,340.10,2
17940,In-Store,0,0,null,"Los Angeles, CA",3187,2001,1960,Male,7880,333,Electronic accessories,Cash,2021-02-09,2021,2,2021-03-08,2021,3,2021-03-18,2021,3,2021-03-25,2021,3,7880,15,Team Velocity,7,0.30,492.05,964.80,675.36,183.31,6
17978,In-Store,0,0,null,"Seattle, WA",3188,3001,2259,Male,7881,333,Electronic accessories,Ewallet,2021-12-27,2021,12,2022-01-17,2022,1,2022-01-23,2022,1,2022-02-05,2022,2,7881,15,Team Velocity,6,0.05,786.51,1829.10,1737.65,951.14,1
17984,In-Store,0,0,null,"Seattle, WA",3189,3001,2314,Female,7882,333,Electronic accessories,Credit Card,2022-07-28,2022,7,2022-08-26,2022,8,2022-08-29,2022,8,2022-09-08,2022,9,7882,15,Team Velocity,6,0.05,584.31,1025.10,973.85,389.54,1
17985,In-Store,0,0,null,"Seattle, WA",3190,3001,2324,Female,7883,333,Electronic accessories,Cash,2020-03-13,2020,3,2020-04-05,2020,4,2020-04-06,2020,4,2020-04-16,2020,4,7883,15,Team Velocity,5,0.05,445.01,1085.40,1031.13,586.12,5
17997,In-Store,0,0,null,"Seattle, WA",3191,3001,2426,Female,7884,333,Electronic accessories,Ewallet,2022-09-13,2022,9,2022-09-28,2022,9,2022-09-30,2022,9,2022-10-14,2022,10,7884,15,Team Velocity,7,0.08,1400.57,1795.60,1660.93,260.36,10
18008,In-Store,0,0,null,"Seattle, WA",3192,3001,2459,Female,7885,333,Electronic accessories,Cash,2021-04-16,2021,4,2021-05-08,2021,5,2021-05-13,2021,5,2021-05-17,2021,5,7885,15,Team Velocity,5,0.15,506.99,1078.70,916.90,409.91,1
18018,In-Store,0,0,null,"Seattle, WA",3193,3001,2509,Male,7886,333,Electronic accessories,Ewallet,2022-03-04,2022,3,2022-03-25,2022,3,2022-04-02,2022,4,2022-04-17,2022,4,7886,15,Team Velocity,3,0.10,143.72,261.30,235.17,91.45,9
18053,In-Store,0,0,null,"Seattle, WA",3194,3001,2710,Female,7887,333,Electronic accessories,Cash,2020-09-20,2020,9,2020-09-25,2020,9,2020-09-27,2020,9,2020-09-30,2020,9,7887,15,Team Velocity,1,0.05,3142.23,3879.30,3685.34,543.11,2
18069,In-Store,0,0,null,"Seattle, WA",3195,3001,2834,Male,7888,333,Electronic accessories,Ewallet,2020-01-29,2020,1,2020-02-13,2020,2,2020-02-16,2020,2,2020-02-22,2020,2,7888,15,Team Velocity,8,0.20,5219.30,6365.00,5092.00,-127.30,9
18085,In-Store,0,0,null,"Seattle, WA",3196,3001,2990,Female,7889,333,Electronic accessories,Ewallet,2021-09-11,2021,9,2021-10-07,2021,10,2021-10-14,2021,10,2021-10-16,2021,10,7889,15,Team Velocity,8,0.10,1231.13,2512.50,2261.25,1030.12,6
18127,In-Store,0,0,null,"Seattle, WA",3197,3001,3162,Female,7890,333,Electronic accessories,Ewallet,2022-07-02,2022,7,2022-07-12,2022,7,2022-07-13,2022,7,2022-07-14,2022,7,7890,15,Team Velocity,7,0.08,948.72,1976.50,1828.26,879.54,9
18132,In-Store,0,0,null,"Seattle, WA",3198,3001,3198,Female,7891,333,Electronic accessories,Credit Card,2020-05-31,2020,5,2020-06-04,2020,6,2020-06-13,2020,6,2020-06-28,2020,6,7891,15,Team Velocity,8,0.05,126.63,234.50,222.78,96.15,7
18140,In-Store,0,0,null,"Seattle, WA",3199,3001,3244,Female,7892,333,Electronic accessories,Credit Card,2022-03-16,2022,3,2022-04-10,2022,4,2022-04-19,2022,4,2022-05-03,2022,5,7892,15,Team Velocity,5,0.20,528.50,777.20,621.76,93.26,7
18141,In-Store,0,0,null,"Seattle, WA",3200,3001,3251,Female,7893,333,Electronic accessories,Cash,2020-11-02,2020,11,2020-11-30,2020,11,2020-12-08,2020,12,2020-12-22,2020,12,7893,15,Team Velocity,3,0.05,2154.52,2659.90,2526.91,372.39,3
18145,In-Store,0,0,null,"Seattle, WA",3201,3001,3278,Male,7894,333,Electronic accessories,Credit Card,2021-07-09,2021,7,2021-07-27,2021,7,2021-08-05,2021,8,2021-08-06,2021,8,7894,15,Team Velocity,6,0.20,1947.29,2318.20,1854.56,-92.73,7
18148,In-Store,0,0,null,"Seattle, WA",3202,3001,3287,Male,7895,333,Electronic accessories,Ewallet,2020-02-27,2020,2,2020-03-07,2020,3,2020-03-14,2020,3,2020-03-20,2020,3,7895,15,Team Velocity,4,0.10,2954.70,3939.60,3545.64,590.94,1
18155,In-Store,0,0,null,"Houston, TX",3203,1001,29,Female,7896,444,Health and beauty,Credit Card,2020-08-28,2020,8,2020-09-06,2020,9,2020-09-08,2020,9,2020-09-12,2020,9,7896,15,Team Velocity,1,0.05,1251.09,1762.10,1674.00,422.91,7
18156,In-Store,0,0,null,"Houston, TX",3204,1001,35,Male,7897,444,Health and beauty,Cash,2020-11-04,2020,11,2020-11-15,2020,11,2020-11-18,2020,11,2020-11-25,2020,11,7897,15,Team Velocity,3,0.40,1025.90,2331.60,1398.96,373.06,3
18171,In-Store,0,0,null,"Houston, TX",3205,1001,144,Male,7898,444,Health and beauty,Credit Card,2020-11-29,2020,11,2020-12-04,2020,12,2020-12-07,2020,12,2020-12-19,2020,12,7898,15,Team Velocity,4,0.08,104.79,227.80,210.72,105.93,10
18175,In-Store,0,0,null,"Houston, TX",3206,1001,176,Male,7899,444,Health and beauty,Credit Card,2022-02-05,2022,2,2022-02-07,2022,2,2022-02-09,2022,2,2022-02-21,2022,2,7899,15,Team Velocity,8,0.05,1911.85,2941.30,2794.24,882.39,9
18176,In-Store,0,0,null,"Houston, TX",3207,1001,178,Male,7900,444,Health and beauty,Cash,2020-09-10,2020,9,2020-09-27,2020,9,2020-10-07,2020,10,2020-10-22,2020,10,7900,15,Team Velocity,8,0.08,956.76,1125.60,1041.18,84.42,5
18182,In-Store,0,0,null,"Houston, TX",3208,1001,225,Male,7901,444,Health and beauty,Credit Card,2020-07-09,2020,7,2020-07-30,2020,7,2020-08-01,2020,8,2020-08-03,2020,8,7901,15,Team Velocity,5,0.08,337.68,844.20,780.89,443.21,7
18199,In-Store,0,0,null,"Houston, TX",3209,1001,363,Male,7902,444,Health and beauty,Ewallet,2022-05-14,2022,5,2022-05-29,2022,5,2022-06-08,2022,6,2022-06-10,2022,6,7902,15,Team Velocity,5,0.08,1378.86,1969.80,1822.07,443.21,5
18221,In-Store,0,0,null,"Houston, TX",3210,1001,507,Female,7903,444,Health and beauty,Ewallet,2020-07-02,2020,7,2020-07-04,2020,7,2020-07-07,2020,7,2020-07-18,2020,7,7903,15,Team Velocity,2,0.10,367.16,917.90,826.11,458.95,9
18239,In-Store,0,0,null,"Houston, TX",3211,1001,579,Female,7904,444,Health and beauty,Credit Card,2020-09-09,2020,9,2020-09-13,2020,9,2020-09-17,2020,9,2020-10-01,2020,10,7904,15,Team Velocity,4,0.10,393.96,984.90,886.41,492.45,8
18248,In-Store,0,0,null,"Houston, TX",3212,1001,644,Male,7905,444,Health and beauty,Ewallet,2020-08-30,2020,8,2020-08-31,2020,8,2020-09-05,2020,9,2020-09-20,2020,9,7905,15,Team Velocity,7,0.08,559.92,917.90,849.06,289.14,10
18254,In-Store,0,0,null,"Houston, TX",3213,1001,690,Female,7906,444,Health and beauty,Credit Card,2021-02-03,2021,2,2021-02-04,2021,2,2021-02-13,2021,2,2021-02-14,2021,2,7906,15,Team Velocity,5,0.30,723.06,1018.40,712.88,-10.18,4
18293,In-Store,0,0,null,"Houston, TX",3214,1001,925,Male,7907,444,Health and beauty,Cash,2021-11-23,2021,11,2021-12-01,2021,12,2021-12-04,2021,12,2021-12-07,2021,12,7907,15,Team Velocity,7,0.10,972.97,1835.80,1652.22,679.25,2
18322,In-Store,0,0,null,"Los Angeles, CA",3215,2001,1118,Female,7908,444,Health and beauty,Cash,2021-01-07,2021,1,2021-02-06,2021,2,2021-02-14,2021,2,2021-02-24,2021,2,7908,15,Team Velocity,4,0.10,1893.29,2666.60,2399.94,506.65,7
18330,In-Store,0,0,null,"Los Angeles, CA",3216,2001,1220,Female,7909,444,Health and beauty,Credit Card,2022-08-07,2022,8,2022-08-13,2022,8,2022-08-15,2022,8,2022-08-27,2022,8,7909,15,Team Velocity,4,0.30,1960.42,2579.50,1805.65,-154.77,10
18354,In-Store,0,0,null,"Los Angeles, CA",3217,2001,1390,Female,7910,444,Health and beauty,Cash,2022-12-29,2022,12,2023-01-16,2023,1,2023-01-24,2023,1,2023-02-07,2023,2,7910,15,Team Velocity,7,0.08,1686.73,3182.50,2943.81,1257.08,2
18371,In-Store,0,0,null,"Los Angeles, CA",3218,2001,1502,Male,7911,444,Health and beauty,Credit Card,2020-10-20,2020,10,2020-10-26,2020,10,2020-10-29,2020,10,2020-11-09,2020,11,7911,15,Team Velocity,1,0.05,888.42,1306.50,1241.18,352.76,7
18373,In-Store,0,0,null,"Los Angeles, CA",3219,2001,1511,Female,7912,444,Health and beauty,Cash,2021-01-05,2021,1,2021-02-02,2021,2,2021-02-03,2021,2,2021-02-12,2021,2,7912,15,Team Velocity,7,0.10,2365.77,3584.50,3226.05,860.28,9
18393,In-Store,0,0,null,"Los Angeles, CA",3220,2001,1608,Female,7913,444,Health and beauty,Cash,2021-02-06,2021,2,2021-02-26,2021,2,2021-02-28,2021,2,2021-03-13,2021,3,7913,15,Team Velocity,8,0.08,1065.30,1775.50,1642.34,577.04,5
18408,In-Store,0,0,null,"Los Angeles, CA",3221,2001,1680,Male,7914,444,Health and beauty,Ewallet,2022-12-13,2022,12,2023-01-12,2023,1,2023-01-16,2023,1,2023-01-18,2023,1,7914,15,Team Velocity,8,0.40,3128.23,5393.50,3236.10,107.87,6
18421,In-Store,0,0,null,"Los Angeles, CA",3222,2001,1755,Male,7915,444,Health and beauty,Credit Card,2022-05-01,2022,5,2022-05-31,2022,5,2022-06-01,2022,6,2022-06-13,2022,6,7915,15,Team Velocity,5,0.30,2880.60,3892.70,2724.89,-155.71,5
18435,In-Store,0,0,null,"Los Angeles, CA",3223,2001,1861,Female,7916,444,Health and beauty,Credit Card,2021-11-05,2021,11,2021-12-04,2021,12,2021-12-13,2021,12,2021-12-14,2021,12,7916,15,Team Velocity,3,0.10,2084.44,3932.90,3539.61,1455.17,6
18462,In-Store,0,0,null,"Los Angeles, CA",3224,2001,1983,Male,7917,444,Health and beauty,Ewallet,2022-12-30,2022,12,2023-01-06,2023,1,2023-01-09,2023,1,2023-01-15,2023,1,7917,15,Team Velocity,4,0.05,1879.95,3999.90,3799.91,1919.96,4
18469,In-Store,0,0,null,"Los Angeles, CA",3225,2001,2033,Female,7918,444,Health and beauty,Ewallet,2021-08-12,2021,8,2021-08-20,2021,8,2021-08-28,2021,8,2021-09-11,2021,9,7918,15,Team Velocity,6,0.15,743.70,991.60,842.86,99.16,5
18518,In-Store,0,0,null,"Seattle, WA",3226,3001,2269,Female,7919,444,Health and beauty,Credit Card,2020-02-11,2020,2,2020-03-10,2020,3,2020-03-15,2020,3,2020-03-23,2020,3,7919,15,Team Velocity,2,0.30,709.87,1092.10,764.47,54.60,9
18519,In-Store,0,0,null,"Seattle, WA",3227,3001,2273,Female,7920,444,Health and beauty,Credit Card,2020-08-12,2020,8,2020-08-22,2020,8,2020-08-28,2020,8,2020-09-09,2020,9,7920,15,Team Velocity,3,0.05,854.25,1139.00,1082.05,227.80,9
18572,In-Store,0,0,null,"Seattle, WA",3228,3001,2591,Female,7921,444,Health and beauty,Credit Card,2021-07-23,2021,7,2021-08-05,2021,8,2021-08-11,2021,8,2021-08-16,2021,8,7921,15,Team Velocity,6,0.05,811.91,1112.20,1056.59,244.68,8
18576,In-Store,0,0,null,"Seattle, WA",3229,3001,2626,Female,7922,444,Health and beauty,Ewallet,2022-01-25,2022,1,2022-02-06,2022,2,2022-02-14,2022,2,2022-02-15,2022,2,7922,15,Team Velocity,5,0.40,2059.85,3678.30,2206.98,147.13,9
18584,In-Store,0,0,null,"Seattle, WA",3230,3001,2682,Female,7923,444,Health and beauty,Ewallet,2022-09-08,2022,9,2022-10-03,2022,10,2022-10-05,2022,10,2022-10-17,2022,10,7923,15,Team Velocity,7,0.08,4044.66,5252.80,4858.84,814.18,8
